age,education,black,hispanic,married,nodegree,re74,re75
37,9,0,0,0,1,940.4480590820309,3544.83862304688
38,2,0,0,0,1,1077.5966796875,6266.12890625
20,10,0,0,0,1,1381.28308105469,3523.35473632812
31,6,1,0,0,1,1410.6721191406198,555.0
23,10,1,0,0,1,1469.45007324219,5370.9677734375
19,11,1,0,0,1,1567.41345214844,0.0
20,11,0,0,1,1,1567.41345214844,3222.58056640625
35,9,1,0,0,1,1567.41345214844,5370.9677734375
21,10,1,0,0,1,1567.41345214844,8145.9677734375
41,8,1,0,1,1,1716.31774902344,8378.7099609375
41,8,1,0,1,1,1716.31774902344,8378.7099609375
42,8,0,0,1,1,1763.3400878906198,0.0
42,8,0,0,1,1,1763.3400878906198,0.0
20,8,1,0,0,1,1880.89611816406,3652.25805664062
30,9,1,0,0,1,1959.2668457031198,162.919357299805
29,10,1,0,0,1,2037.6374511718802,2685.48388671875
22,11,1,0,0,1,2351.1201171875,0.0
25,10,1,0,0,1,2838.9775390625,5370.9677734375
20,8,1,0,0,1,2938.90014648438,1838.66125488281
55,7,0,0,0,1,2938.90014648438,8342.9033203125
20,10,0,0,0,1,2938.90014648438,8951.61328125
40,4,1,0,0,1,2962.41137695312,1933.54833984375
52,0,0,0,1,1,3134.82690429688,0.0
22,9,1,0,0,1,3134.82690429688,4345.11279296875
24,10,1,0,0,1,3152.46020507812,3902.9033203125
19,11,0,0,0,1,3221.03466796875,12532.2578125
51,7,0,0,1,1,3291.56811523438,8951.61328125
19,6,1,0,0,1,3526.68017578125,0.0
50,10,1,0,1,1,3526.68017578125,0.0
23,11,0,1,0,1,3526.68017578125,2685.48388671875
38,3,1,0,1,1,3722.60693359375,5729.0322265625
38,3,1,0,1,1,3722.60693359375,5729.0322265625
20,11,0,0,0,1,3844.08154296875,9846.7744140625
43,10,1,0,1,1,3918.53369140625,2148.38720703125
30,6,1,0,1,1,3918.53369140625,3401.61279296875
35,10,1,0,1,1,3918.53369140625,3795.48388671875
35,10,1,0,1,1,3918.53369140625,3795.48388671875
35,10,1,0,1,1,3918.53369140625,3795.48388671875
40,10,0,0,1,1,3918.53369140625,4833.87109375
44,11,1,0,1,1,3918.53369140625,5370.9677734375
23,10,1,0,0,1,3918.53369140625,7161.29052734375
41,8,1,0,1,1,3918.53369140625,11171.61328125
39,5,1,0,1,1,4051.763671875,13427.4189453125
39,5,1,0,1,1,4051.763671875,13427.4189453125
39,5,1,0,1,1,4051.763671875,13427.4189453125
25,11,1,0,0,1,4055.68237304688,11637.0966796875
19,11,0,0,0,1,4114.46044921875,4654.8388671875
23,6,0,0,1,1,4114.46044921875,7161.29052734375
38,9,1,0,1,1,4228.09765625,7941.87109375
50,9,1,0,1,1,4333.8984375,7469.2255859375
18,11,0,0,0,1,4351.53173828125,32270.564453125
22,11,1,0,1,1,4449.4951171875,6187.35498046875
19,10,1,0,0,1,4702.240234375,3437.41943359375
25,10,1,0,1,1,4702.240234375,4282.45166015625
47,6,1,0,1,1,4702.240234375,4296.7744140625
47,4,0,0,1,1,4702.240234375,8593.548828125
51,7,0,0,1,1,4702.240234375,8951.61328125
19,9,0,0,1,1,4858.98193359375,6087.0966796875
24,8,1,0,1,1,4898.1669921875,5370.9677734375
19,10,0,0,0,1,5094.09375,4296.7744140625
44,11,1,0,0,1,5172.46435546875,6266.12890625
52,8,0,0,1,1,5290.0205078125,0.0
20,9,0,0,1,1,5387.98388671875,8951.61328125
24,11,1,0,1,1,5427.1689453125,0.0
19,11,1,0,1,1,5485.94677734375,7590.9677734375
22,11,1,0,0,1,5485.94677734375,13427.4189453125
30,6,1,0,1,1,5681.87353515625,0.0
50,10,1,0,1,1,5681.87353515625,0.0
20,8,0,0,0,1,5681.87353515625,3584.22583007812
26,8,1,0,1,1,5681.87353515625,4296.7744140625
46,6,1,0,0,1,5838.615234375,9678.484375
38,10,1,0,1,1,5877.80029296875,0.0
25,8,0,0,1,1,5877.80029296875,0.0
24,9,1,0,0,1,5877.80029296875,5370.9677734375
55,3,1,0,1,1,5877.80029296875,5370.9677734375
40,5,1,0,1,1,5877.80029296875,5370.9677734375
25,9,1,0,1,1,5877.80029296875,6266.12890625
43,7,1,0,1,1,5877.80029296875,6815.75830078125
18,11,1,0,0,1,5877.80029296875,6932.12890625
28,7,1,0,1,1,5877.80029296875,8142.38720703125
52,4,1,0,1,1,5877.80029296875,11637.0966796875
22,8,1,0,1,1,5877.80029296875,12030.9677734375
34,7,1,0,1,1,5877.80029296875,12532.2578125
25,9,0,0,0,1,5877.80029296875,13427.4189453125
43,10,0,0,1,1,5877.80029296875,17903.2265625
31,9,1,0,1,1,6024.74560546875,5621.61279296875
27,8,1,0,0,1,6269.65380859375,6624.193359375
22,11,0,0,1,1,6442.0693359375,5818.54833984375
32,11,1,0,1,1,6524.3583984375,0.0
49,5,1,0,0,1,6583.13671875,5729.0322265625
55,8,0,0,1,1,6661.50732421875,3820.54833984375
20,11,0,0,1,1,6661.50732421875,5370.9677734375
33,8,1,0,1,1,6661.50732421875,8579.2255859375
22,11,0,0,1,1,6802.57421875,1790.32263183594
26,8,1,0,1,1,6857.43359375,3580.64526367188
20,10,1,0,1,1,6857.43359375,6831.87109375
45,2,0,1,1,1,6857.43359375,7161.29052734375
45,8,1,0,1,1,6857.43359375,9537.048828125
33,11,1,0,1,1,6857.43359375,11637.0966796875
41,3,1,0,1,1,6990.6640625,3222.58056640625
25,7,1,0,1,1,7131.73095703125,10741.9345703125
35,11,1,0,1,1,7335.4951171875,8557.7421875
35,11,1,0,1,1,7335.4951171875,8557.7421875
29,10,0,0,1,1,7347.25048828125,0.0
41,4,1,0,0,1,7494.1953125,5370.9677734375
36,6,1,0,0,1,7494.1953125,7447.74169921875
52,5,1,0,1,1,7523.58447265625,4296.7744140625
52,5,1,0,1,1,7523.58447265625,4296.7744140625
41,10,0,1,1,1,7562.77001953125,9134.2255859375
29,10,1,0,1,1,7641.140625,8122.693359375
42,10,1,0,0,1,7837.0673828125,1718.7097167968802
22,11,1,0,1,1,7837.0673828125,5012.9033203125
27,11,1,0,1,1,7837.0673828125,5370.9677734375
42,5,1,0,1,1,7837.0673828125,7161.29052734375
42,5,1,0,1,1,7837.0673828125,7161.29052734375
49,5,0,0,1,1,7837.0673828125,8056.45166015625
28,9,1,0,1,1,7837.0673828125,8235.484375
45,9,1,0,1,1,7837.0673828125,8951.61328125
45,6,1,0,1,1,7837.0673828125,8951.61328125
39,8,0,0,1,1,7837.0673828125,9846.7744140625
34,9,1,0,1,1,7837.0673828125,11211.0
22,11,0,0,1,1,7837.0673828125,13964.515625
32,10,0,0,1,1,7837.0673828125,16112.9033203125
49,5,1,0,1,1,7944.82666015625,7698.38720703125
27,7,1,0,1,1,7954.623046875,7161.29052734375
21,11,1,0,1,1,8032.994140625,4848.193359375
40,11,0,0,1,1,8072.17919921875,0.0
26,8,0,0,1,1,8150.5498046875,7447.74169921875
33,10,0,0,1,1,8272.0244140625,2619.24194335938
54,6,1,0,1,1,8354.3134765625,0.0
40,9,1,0,1,1,8424.84765625,6572.2744140625
27,8,0,0,1,1,8424.84765625,7698.38720703125
41,5,1,0,1,1,8424.84765625,10741.9345703125
29,10,1,0,1,1,8464.0322265625,8325.0
29,10,1,0,1,1,8659.958984375,10892.3232421875
26,10,1,0,1,1,8816.7001953125,0.0
25,10,0,1,1,1,8816.7001953125,8056.45166015625
40,8,1,0,1,1,8816.7001953125,8056.45166015625
40,7,1,0,1,1,8816.7001953125,8951.61328125
49,7,1,0,0,1,8816.7001953125,11270.0810546875
46,9,0,0,1,1,8816.7001953125,14322.5810546875
50,8,1,0,1,1,8985.197265625,9846.7744140625
24,8,1,0,1,1,9008.708984375,13033.5478515625
23,9,0,0,1,1,9012.626953125,0.0
24,10,1,0,1,1,9012.626953125,6624.193359375
20,10,0,1,1,1,9208.5537109375,8951.61328125
30,11,1,0,1,1,9228.146484375,8808.38671875
47,4,0,0,1,1,9355.4990234375,20884.11328125
26,10,1,0,1,1,9404.48046875,4923.38720703125
50,5,1,0,1,1,9404.48046875,10136.8056640625
49,11,0,0,1,1,9404.48046875,11637.0966796875
27,10,0,0,1,1,9404.48046875,11812.5478515625
28,8,0,0,1,1,9404.48046875,14322.5810546875
22,10,1,0,1,1,9717.962890625,9023.2255859375
40,7,1,0,1,1,9737.5556640625,8674.11328125
52,5,1,0,1,1,9796.333984375,1074.19348144531
34,10,0,0,1,1,9796.333984375,2327.41943359375
38,7,0,0,1,1,9796.333984375,5370.9677734375
49,5,1,0,1,1,9796.333984375,5370.9677734375
20,10,1,0,1,1,9796.333984375,5370.9677734375
44,5,1,0,1,1,9796.333984375,8951.61328125
34,9,1,0,1,1,9796.333984375,8951.61328125
46,9,1,0,0,1,9796.333984375,9309.677734375
47,4,1,0,0,1,9796.333984375,10741.9345703125
24,11,1,0,1,1,9796.333984375,10741.9345703125
39,5,1,0,1,1,9796.333984375,10741.9345703125
32,11,1,0,0,1,9796.333984375,14322.5810546875
43,11,0,0,1,1,9796.333984375,21483.87109375
24,11,0,0,1,1,9796.333984375,24885.484375
37,7,0,0,1,1,9796.333984375,29719.35546875
23,11,1,0,1,1,9980.5048828125,6266.12890625
21,11,0,1,1,1,9992.2607421875,4114.1611328125
39,11,1,0,1,1,9992.2607421875,11637.0966796875
27,6,0,0,1,1,9992.2607421875,11637.0966796875
41,10,1,0,1,1,10090.2236328125,14757.62890625
32,10,1,0,0,1,10188.1865234375,8951.61328125
40,5,1,0,1,1,10188.1865234375,12174.1943359375
37,11,1,0,1,1,10188.1865234375,13964.515625
37,11,1,0,1,1,10188.1865234375,13964.515625
50,11,1,0,0,1,10188.1865234375,17903.2265625
47,8,0,1,1,1,10286.1513671875,7161.29052734375
29,10,1,0,1,1,10384.1142578125,7304.51611328125
19,10,0,0,1,1,10431.1357421875,6982.25830078125
44,6,0,0,1,1,10450.728515625,13427.4189453125
28,7,1,0,1,1,10487.955078125,8260.548828125
25,10,0,0,1,1,10580.041015625,8647.2578125
39,9,1,0,1,1,10580.041015625,9667.7421875
39,9,1,0,1,1,10580.041015625,9667.7421875
34,8,1,0,1,1,10580.041015625,12532.2578125
39,7,0,0,1,1,10580.041015625,17545.16015625
53,7,1,0,1,1,10583.958984375,17525.46875
53,7,1,0,1,1,10583.958984375,17525.46875
28,8,0,0,1,1,10678.00390625,10382.0810546875
49,10,1,0,1,1,10775.966796875,0.0
49,10,1,0,1,1,10775.966796875,0.0
47,6,1,0,1,1,10775.966796875,8056.45166015625
30,9,1,0,1,1,10775.966796875,8951.61328125
31,9,1,0,1,1,10775.966796875,8951.61328125
29,8,0,0,1,1,10775.966796875,8951.61328125
44,7,1,0,1,1,10775.966796875,10741.9345703125
19,10,0,0,1,1,10775.966796875,14322.5810546875
42,6,0,1,1,1,10775.966796875,22558.064453125
54,10,0,0,1,1,10775.966796875,32225.806640625
48,10,1,0,1,1,10785.763671875,5370.9677734375
27,11,1,0,1,1,10897.4423828125,3938.70971679688
22,11,1,0,0,1,10971.8935546875,7161.29052734375
33,10,0,0,1,1,10971.8935546875,12174.1943359375
37,8,0,0,1,1,10971.8935546875,13427.4189453125
22,11,1,0,0,1,11069.857421875,5191.935546875
21,11,0,0,0,1,11167.8212890625,5370.9677734375
23,9,0,0,1,1,11167.8212890625,11995.1611328125
35,8,0,0,1,1,11167.8212890625,18796.59765625
31,8,0,0,1,1,11167.8212890625,19335.484375
26,6,1,0,1,1,11461.7109375,9807.38671875
22,9,1,0,1,1,11708.578125,10419.6767578125
33,6,1,0,1,1,11739.9267578125,5958.193359375
27,9,0,0,1,1,11749.72265625,2327.41943359375
34,11,1,0,0,1,11755.6005859375,2148.38720703125
23,11,1,0,1,1,11755.6005859375,5818.54833984375
25,9,1,0,0,1,11755.6005859375,7161.29052734375
28,9,1,0,1,1,11755.6005859375,7161.29052734375
46,10,0,0,1,1,11755.6005859375,7161.29052734375
46,10,0,0,1,1,11755.6005859375,7161.29052734375
53,2,0,0,1,1,11755.6005859375,8593.548828125
48,8,0,0,1,1,11755.6005859375,8844.193359375
48,8,0,0,1,1,11755.6005859375,8844.193359375
35,11,1,0,1,1,11755.6005859375,8951.61328125
29,10,1,0,1,1,11755.6005859375,9780.5322265625
43,9,0,0,1,1,11755.6005859375,10741.9345703125
42,8,1,0,1,1,11755.6005859375,10741.9345703125
47,11,1,0,1,1,11755.6005859375,10741.9345703125
34,10,0,0,1,1,11755.6005859375,12174.1943359375
39,10,1,0,0,1,11755.6005859375,12532.2578125
43,8,1,0,1,1,11755.6005859375,12532.2578125
43,8,1,0,1,1,11755.6005859375,12532.2578125
28,10,1,0,1,1,11755.6005859375,15217.7421875
47,11,1,0,1,1,11755.6005859375,16053.8232421875
45,0,0,1,1,1,11755.6005859375,16112.9033203125
53,4,1,0,1,1,11892.7490234375,8951.61328125
54,4,1,0,0,1,11933.8935546875,10965.7255859375
41,9,0,0,1,1,11951.5283203125,12890.3232421875
44,7,1,0,1,1,11967.2021484375,14566.0654296875
51,8,0,0,1,1,11986.7939453125,1546.83874511719
26,10,0,0,0,1,12000.5087890625,14322.5810546875
53,4,0,0,1,1,12039.6953125,2660.41943359375
30,9,0,0,1,1,12178.8017578125,11493.87109375
54,3,1,0,1,1,12225.8251953125,9606.87109375
53,8,0,0,1,1,12235.62109375,0.0
34,10,1,0,1,1,12343.380859375,11637.0966796875
48,5,1,0,1,1,12343.380859375,13606.4521484375
45,11,0,0,1,1,12382.56640625,21483.87109375
45,11,0,0,1,1,12382.56640625,21483.87109375
49,6,0,1,1,1,12539.3076171875,16470.96875
49,6,0,1,1,1,12539.3076171875,16470.96875
22,11,1,0,1,1,12539.3076171875,21483.87109375
25,10,1,0,1,1,12696.048828125,8951.61328125
37,11,0,0,1,1,12735.234375,0.0
33,9,0,0,1,1,12735.234375,6266.12890625
33,9,0,0,1,1,12735.234375,6266.12890625
20,11,0,0,1,1,12735.234375,7161.29052734375
44,8,0,0,1,1,12735.234375,10312.2578125
53,6,1,0,1,1,12735.234375,10741.9345703125
31,6,1,0,0,1,12735.234375,10741.9345703125
28,9,0,0,1,1,12735.234375,12532.2578125
25,11,0,0,1,1,12735.234375,21483.87109375
50,6,1,0,1,1,13033.04296875,4092.67749023438
35,7,0,0,1,1,13127.087890625,12711.2900390625
35,7,0,0,1,1,13127.087890625,12711.2900390625
31,11,1,0,1,1,13127.087890625,14859.6767578125
21,9,1,0,0,1,13127.087890625,16327.7421875
36,11,1,0,1,1,13140.8017578125,12532.2578125
40,10,1,0,1,1,13244.6435546875,19693.548828125
30,8,0,0,1,1,13303.421875,17903.2265625
44,9,1,0,1,1,13366.1181640625,14644.8388671875
41,9,0,0,1,1,13518.94140625,13964.515625
40,10,0,0,0,1,13616.904296875,10741.9345703125
20,11,0,0,0,1,13714.8681640625,6194.51611328125
19,11,0,0,1,1,13714.8681640625,6416.51611328125
39,7,0,0,1,1,13714.8681640625,6624.193359375
46,8,1,0,1,1,13714.8681640625,7089.67724609375
22,11,0,0,1,1,13714.8681640625,8593.548828125
37,11,0,0,1,1,13714.8681640625,9259.548828125
48,6,1,0,0,1,13714.8681640625,11637.0966796875
52,10,0,0,1,1,13714.8681640625,12174.1943359375
50,7,1,0,1,1,13714.8681640625,12532.2578125
50,7,1,0,1,1,13714.8681640625,12532.2578125
26,11,1,0,1,1,13714.8681640625,13248.38671875
31,11,0,0,1,1,13714.8681640625,13785.484375
21,10,0,0,1,1,13714.8681640625,14080.88671875
52,8,0,0,1,1,13714.8681640625,14322.5810546875
30,10,1,0,0,1,13714.8681640625,14322.5810546875
20,11,0,0,0,1,13714.8681640625,14322.5810546875
52,5,0,0,1,1,13714.8681640625,14322.5810546875
45,3,0,1,1,1,13714.8681640625,16112.9033203125
46,10,1,0,1,1,13714.8681640625,16112.9033203125
32,7,0,0,1,1,13714.8681640625,17008.064453125
50,7,1,0,1,1,13714.8681640625,17903.2265625
28,6,0,0,1,1,13734.4599609375,6395.0322265625
33,10,1,0,0,1,13754.052734375,13964.515625
53,5,1,0,1,1,14008.7578125,2660.41943359375
44,9,0,0,1,1,14051.8623046875,13905.4345703125
28,11,0,0,1,1,14106.720703125,10741.9345703125
53,8,0,0,1,1,14106.720703125,14322.5810546875
53,7,0,0,1,1,14106.720703125,14322.5810546875
52,4,0,0,1,1,14106.720703125,15074.515625
23,11,0,1,1,1,14263.4619140625,8414.515625
25,9,0,0,1,1,14263.4619140625,12890.3232421875
54,8,0,1,1,1,14302.6484375,0.0
54,8,0,1,1,1,14302.6484375,0.0
40,10,0,0,1,1,14302.6484375,24169.35546875
40,10,0,0,1,1,14302.6484375,24169.35546875
21,11,0,0,1,1,14400.611328125,11458.0654296875
51,8,0,0,1,1,14465.2666015625,21752.419921875
24,10,1,0,1,1,14482.900390625,10741.9345703125
46,8,0,0,1,1,14498.57421875,10741.9345703125
55,3,1,0,1,1,14547.5556640625,13463.2255859375
41,10,1,0,0,1,14678.8271484375,15253.5478515625
25,11,1,0,1,1,14694.5009765625,6624.193359375
39,8,0,0,1,1,14694.5009765625,12532.2578125
19,8,0,0,1,1,14694.5009765625,12532.2578125
23,11,1,0,1,1,14694.5009765625,13427.4189453125
49,10,0,0,1,1,14694.5009765625,14322.5810546875
38,11,0,0,1,1,14694.5009765625,14322.5810546875
42,11,1,0,0,1,14694.5009765625,15217.7421875
24,11,0,0,1,1,14694.5009765625,15575.8056640625
36,7,1,0,1,1,14694.5009765625,15754.8388671875
39,6,1,0,1,1,14694.5009765625,16470.96875
20,11,0,0,1,1,14694.5009765625,17008.064453125
31,10,0,0,1,1,14890.427734375,12532.2578125
29,9,0,0,1,1,14890.427734375,19693.548828125
53,9,1,0,1,1,14945.287109375,13697.7578125
45,4,0,0,1,1,15004.0654296875,13586.7578125
28,9,0,0,0,1,15086.353515625,13248.38671875
53,8,1,0,1,1,15086.353515625,15649.2099609375
43,3,0,0,1,1,15086.353515625,15933.87109375
50,7,0,0,1,1,15160.806640625,15933.87109375
50,7,0,0,1,1,15160.806640625,15933.87109375
31,8,1,0,1,1,15176.4814453125,10851.14453125
34,11,0,0,1,1,15184.318359375,0.0
46,8,0,0,0,1,15282.28125,13158.87109375
20,9,0,0,1,1,15282.28125,15933.87109375
30,9,0,0,1,1,15478.2080078125,7877.41943359375
34,6,0,1,1,1,15478.2080078125,16112.9033203125
27,9,0,0,1,1,15478.2080078125,16470.96875
19,11,1,0,0,1,15587.9267578125,10741.9345703125
49,8,0,1,0,1,15674.1337890625,1074.19348144531
31,11,1,0,0,1,15674.1337890625,4316.4677734375
25,11,1,0,0,1,15674.1337890625,6982.25830078125
23,11,1,0,1,1,15674.1337890625,8414.515625
18,10,0,1,1,1,15674.1337890625,10741.9345703125
34,10,1,0,0,1,15674.1337890625,12532.2578125
46,4,0,0,1,1,15674.1337890625,14322.5810546875
46,7,0,0,1,1,15674.1337890625,14680.64453125
53,6,0,0,1,1,15674.1337890625,15217.7421875
54,7,0,0,1,1,15674.1337890625,16112.9033203125
37,9,1,0,1,1,15674.1337890625,16112.9033203125
24,9,0,0,1,1,15674.1337890625,16112.9033203125
53,6,1,0,1,1,15674.1337890625,16112.9033203125
21,10,0,0,1,1,15674.1337890625,16112.9033203125
35,10,1,0,1,1,15674.1337890625,16470.96875
54,2,1,0,1,1,15674.1337890625,16990.16015625
43,10,0,0,1,1,15674.1337890625,17903.2265625
46,8,0,0,1,1,15674.1337890625,17903.2265625
35,11,1,0,1,1,15674.1337890625,17903.2265625
50,8,0,0,1,1,15674.1337890625,18109.11328125
47,10,0,0,1,1,15674.1337890625,19693.548828125
47,10,0,0,1,1,15674.1337890625,19693.548828125
21,9,0,0,1,1,15674.1337890625,19693.548828125
18,10,0,0,1,1,15674.1337890625,21483.87109375
37,8,0,0,1,1,15674.1337890625,26317.7421875
41,7,1,0,1,1,15674.1337890625,32225.806640625
31,11,0,0,1,1,15870.060546875,15602.6611328125
35,10,0,0,1,1,15921.001953125,16148.7099609375
51,8,1,0,1,1,15987.6171875,5800.64501953125
30,7,1,0,1,1,15995.4541015625,15387.8232421875
30,11,0,0,1,1,16065.98828125,17989.16015625
30,11,0,0,1,1,16065.98828125,17989.16015625
53,4,1,0,1,1,16142.3994140625,984.6774291992191
24,10,0,0,1,1,16144.3583984375,20767.7421875
48,8,1,0,1,1,16261.9140625,11637.0966796875
48,8,1,0,1,1,16261.9140625,11637.0966796875
47,6,1,0,1,1,16261.9140625,14412.0966796875
45,4,0,1,1,1,16261.9140625,28108.064453125
47,8,1,0,1,1,16301.099609375,17129.806640625
47,8,1,0,1,1,16301.099609375,17129.806640625
31,11,1,0,1,1,16453.923828125,19693.548828125
46,8,0,0,1,1,16457.841796875,16112.9033203125
22,11,0,0,0,1,16653.767578125,3759.67749023438
21,11,0,0,1,1,16653.767578125,13427.4189453125
33,10,0,0,1,1,16653.767578125,16112.9033203125
28,9,0,0,1,1,16653.767578125,17158.451171875
20,10,0,0,1,1,16849.6953125,11995.1611328125
47,11,0,0,1,1,16928.064453125,15409.3056640625
23,11,0,0,1,1,17045.62109375,11986.2099609375
35,10,1,0,0,1,17045.62109375,14322.5810546875
25,7,1,0,0,1,17045.62109375,16137.9677734375
23,11,1,0,1,1,17116.154296875,10741.9345703125
31,8,0,0,1,1,17241.548828125,15754.8388671875
55,8,1,0,1,1,17241.548828125,17903.2265625
33,11,1,0,1,1,17370.859375,15844.35546875
31,9,1,0,0,1,17437.474609375,13427.4189453125
34,7,0,0,0,1,17619.685546875,20481.2890625
22,11,0,0,1,1,17633.400390625,0.0
21,9,0,0,1,1,17633.400390625,3202.88720703125
42,8,1,0,0,1,17633.400390625,10562.9033203125
46,10,0,1,1,1,17633.400390625,10741.9345703125
23,9,1,0,1,1,17633.400390625,12532.2578125
33,8,0,0,1,1,17633.400390625,12890.3232421875
43,11,1,0,1,1,17633.400390625,14322.5810546875
43,11,1,0,1,1,17633.400390625,14322.5810546875
29,8,0,0,1,1,17633.400390625,16112.9033203125
35,9,0,0,1,1,17633.400390625,16112.9033203125
50,9,1,0,1,1,17633.400390625,16112.9033203125
18,9,0,0,1,1,17633.400390625,16112.9033203125
44,11,0,0,1,1,17633.400390625,16470.96875
34,6,0,0,1,1,17633.400390625,17903.2265625
26,8,0,0,1,1,17633.400390625,18440.322265625
47,10,0,0,1,1,17633.400390625,19693.548828125
25,11,1,0,1,1,17633.400390625,21483.87109375
44,8,1,0,1,1,17633.400390625,21483.87109375
36,10,1,0,0,1,17633.400390625,21483.87109375
40,2,1,0,1,1,17645.15625,13427.4189453125
46,11,0,0,1,1,17684.341796875,16112.9033203125
44,5,1,0,1,1,17688.26171875,17903.2265625
38,9,0,0,1,1,17829.328125,7877.41943359375
54,11,0,0,1,1,17829.328125,15754.8388671875
32,8,0,0,1,1,17829.328125,21483.87109375
23,10,0,0,1,1,17829.328125,21483.87109375
46,11,1,0,1,1,17868.513671875,17903.2265625
44,11,1,0,1,1,17929.251953125,18588.919921875
41,10,1,0,1,1,18025.255859375,17366.12890625
44,8,0,0,1,1,18025.255859375,18798.38671875
36,11,1,0,1,1,18025.255859375,21483.87109375
23,8,0,0,1,1,18221.181640625,25073.46875
20,9,0,0,1,1,18285.837890625,20767.7421875
46,3,1,0,1,1,18319.14453125,14322.5810546875
36,10,1,0,1,1,18417.107421875,16112.9033203125
40,10,0,0,1,1,18417.107421875,17903.2265625
40,10,0,0,1,1,18417.107421875,17903.2265625
27,8,1,0,1,1,18417.107421875,22916.12890625
24,11,1,0,0,1,18613.03515625,20230.64453125
34,11,1,0,1,1,18808.9609375,17903.2265625
47,10,0,0,1,1,19004.888671875,17903.2265625
47,10,0,0,1,1,19004.888671875,17903.2265625
49,4,0,0,1,1,19200.814453125,7161.29052734375
35,9,0,0,1,1,19200.814453125,17706.2890625
33,9,1,0,1,1,19396.740234375,16112.9033203125
51,11,0,0,1,1,19592.66796875,6982.25830078125
33,10,0,0,1,1,19592.66796875,10741.9345703125
20,7,1,0,1,1,19592.66796875,11637.0966796875
36,8,0,1,1,1,19592.66796875,11995.1611328125
36,8,0,1,1,1,19592.66796875,11995.1611328125
28,11,1,0,1,1,19592.66796875,12890.3232421875
44,6,1,0,1,1,19592.66796875,14322.5810546875
22,10,0,0,1,1,19592.66796875,15217.7421875
50,10,0,0,1,1,19592.66796875,15933.87109375
52,9,0,0,1,1,19592.66796875,16112.9033203125
25,5,1,0,1,1,19592.66796875,16650.0
52,8,0,0,1,1,19592.66796875,17903.2265625
38,8,0,0,1,1,19592.66796875,17903.2265625
53,7,0,0,1,1,19592.66796875,19693.548828125
38,8,0,0,1,1,19592.66796875,19693.548828125
38,8,0,0,1,1,19592.66796875,19693.548828125
22,11,0,0,1,1,19592.66796875,20588.7109375
41,9,0,0,1,1,19592.66796875,21483.87109375
30,11,1,0,1,1,19592.66796875,24547.11328125
24,10,0,0,1,1,19592.66796875,25064.515625
43,6,1,0,1,1,19912.029296875,16112.9033203125
55,6,1,0,1,1,19962.96875,26854.83984375
27,7,0,0,1,1,19984.521484375,20409.677734375
23,10,0,0,1,1,19984.521484375,21483.87109375
53,10,0,0,1,1,19984.521484375,21483.87109375
48,8,0,0,1,1,19984.521484375,21483.87109375
53,10,1,0,1,1,20062.892578125,15502.4033203125
50,7,0,0,1,1,20180.447265625,14322.5810546875
40,11,1,0,1,1,20278.41015625,16112.9033203125
50,7,1,0,1,1,20384.212890625,17008.064453125
38,9,1,0,1,1,20388.130859375,22407.677734375
52,5,0,0,1,1,20572.30078125,16112.9033203125
36,10,0,0,1,1,20572.30078125,17366.12890625
40,11,0,0,1,1,20572.30078125,21483.87109375
38,11,0,0,1,1,20572.30078125,21483.87109375
41,8,0,0,1,1,20572.30078125,22379.03125
43,11,0,0,1,1,20629.119140625,31330.64453125
46,10,0,0,1,1,20944.5625,21338.85546875
53,8,0,0,1,1,20964.154296875,22033.5
25,10,0,0,1,1,20964.154296875,23632.2578125
44,10,1,0,1,1,20993.544921875,19190.46875
44,10,1,0,1,1,20993.544921875,19190.46875
37,8,0,0,1,1,21481.400390625,14322.5810546875
34,10,1,0,1,1,21551.935546875,10083.0966796875
46,11,0,0,1,1,21551.935546875,16112.9033203125
48,6,1,0,1,1,21551.935546875,16112.9033203125
42,10,0,0,1,1,21551.935546875,18798.38671875
55,10,0,0,1,1,21551.935546875,19693.548828125
39,9,0,0,1,1,21551.935546875,19693.548828125
41,10,1,0,1,1,21551.935546875,20767.7421875
33,8,1,0,1,1,21551.935546875,22379.03125
22,10,1,0,1,1,21551.935546875,25064.515625
25,8,0,0,1,1,21551.935546875,25959.677734375
54,9,1,0,0,1,21551.935546875,30435.484375
49,8,0,0,0,1,21551.935546875,36316.6953125
35,10,0,0,1,1,21583.283203125,23847.09765625
43,9,0,0,1,1,21630.3046875,11565.484375
39,7,0,0,1,1,21712.595703125,24065.515625
47,10,0,1,1,1,21943.787109375,18977.419921875
51,10,0,0,1,1,21943.787109375,23274.193359375
51,10,0,0,1,1,21943.787109375,23274.193359375
49,5,0,1,1,1,22041.751953125,23274.193359375
48,11,0,0,1,1,22178.900390625,19693.548828125
48,11,0,0,1,1,22178.900390625,19693.548828125
30,10,1,0,1,1,22335.642578125,0.0
31,9,0,0,1,1,22531.568359375,21483.87109375
28,9,0,0,1,1,22727.494140625,20767.7421875
49,10,0,0,1,1,22727.494140625,23095.16015625
48,10,0,0,1,1,22727.494140625,26854.83984375
49,9,0,0,1,1,22727.494140625,30435.484375
49,4,1,0,1,1,22968.484375,28645.16015625
32,10,0,0,1,1,23025.302734375,21483.87109375
30,11,0,0,1,1,23119.34765625,20051.61328125
47,10,0,0,1,1,23236.904296875,17903.2265625
31,10,0,0,1,1,23315.275390625,2467.064453125
48,10,0,0,1,1,23511.201171875,2864.51611328125
